Year_of_Publication,Title_Length_in_Characters,Title_Word_Count,Number_of_Authors,Number_of_Institutions_of_First_Author,Number_of_Citations,Number_of_References,Primary_Concept_of_Publication,Is_Open_Access,Abstract_Word_Count,Concepts_Count,Related_Works_Count,Locations_Count,OA_Locations_Count,Has_DOI,Institutions_All_Authors_Count,Citations_Per_Year,Type_of_Publication_article,Type_of_Publication_book,Type_of_Publication_book-chapter,Type_of_Publication_dataset,Type_of_Publication_dissertation,Type_of_Publication_letter,Type_of_Publication_other,Type_of_Publication_paratext,Type_of_Publication_preprint,Type_of_Publication_reference-entry,Type_of_Publication_report,Type_of_Publication_review,Language_of_Publication_ca,Language_of_Publication_de,Language_of_Publication_en,Language_of_Publication_fa,Language_of_Publication_fr,Language_of_Publication_id,Language_of_Publication_it,Language_of_Publication_pt,Open_Access_Type_bronze,Open_Access_Type_closed,Open_Access_Type_diamond,Open_Access_Type_gold,Open_Access_Type_green,Open_Access_Type_hybrid
0.2093023255813975,0.32019704433497537,0.3214285714285714,0.02,0.2,0.046862206979432774,0.0,Statistical power,0,0.0,0.3793103448275862,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.0177267760338322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.30232558139535115,0.4187192118226601,0.42857142857142855,0.03,0.2,0.04647567107903253,0.014264264264264264,Ewald summation,1,0.01183431952662722,0.6551724137931035,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.016666666666666666,0.02138565623724164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8372093023255829,0.33004926108374383,0.2857142857142857,0.06,0.2,0.04636673823437429,0.017267267267267267,Amplicon,1,0.0,0.3103448275862069,0.28571428571428564,0.2777777777777778,0.1875,1.0,0.03333333333333333,0.10166870969766718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.48837209302325846,0.2561576354679803,0.2857142857142857,0.01,0.0,0.04628240312883242,0.0,Econometrics,0,0.03895463510848127,0.7586206896551725,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.03248371369381524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5813953488372121,0.2512315270935961,0.21428571428571427,0.02,0.2,0.04626834727790877,0.012762762762762763,Systematic review,1,0.03673570019723866,0.4827586206896552,0.28571428571428564,0.3333333333333333,0.3125,1.0,0.011111111111111112,0.04124901744779204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.46511627906976827,0.1625615763546798,0.14285714285714285,0.02,0.0,0.046138330656865054,0.0,Computer science,0,0.05276134122287969,0.24137931034482757,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.03064825797491357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5581395348837219,0.19704433497536947,0.14285714285714285,0.03,0.2,0.04568854342730841,0.024024024024024024,Medicine,1,0.07716962524654833,0.5517241379310345,0.28571428571428564,0.16666666666666666,0.0625,1.0,0.016666666666666666,0.038452743750164615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8372093023255829,0.28078817733990147,0.25,0.05,0.2,0.0453758007442573,0.016516516516516516,Computer science,1,0.04807692307692308,0.6206896551724138,0.28571428571428564,0.2777777777777778,0.25,1.0,0.011111111111111112,0.10052459273760912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.13793103448275862,0.14285714285714285,0.0,0.0,0.0449049297383152,0.0,Computer science,1,0.0,0.0,0.28571428571428564,0.05555555555555555,0.0625,1.0,0.0,0.36494408700180997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.13953488372093403,0.20689655172413793,0.21428571428571427,0.01,0.2,0.04467300819807504,0.02027027027027027,Edge detection,0,0.0589250493096647,0.6896551724137931,0.28571428571428564,0.1111111111111111,0.0,1.0,0.005555555555555556,0.014747263663893744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6744186046511658,0.37438423645320196,0.3214285714285714,0.05,0.2,0.044342695701369395,0.0045045045045045045,Workflow,0,0.020463510848126233,0.4827586206896552,0.28571428571428564,0.05555555555555555,0.0,1.0,0.02777777777777778,0.05284088127816762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6279069767441854,0.1724137931034483,0.25,0.13,0.6000000000000001,0.04426890248402025,0.008258258258258258,Porting,1,0.020710059171597635,0.3448275862068965,0.28571428571428564,0.2222222222222222,0.0625,1.0,0.21666666666666667,0.045804924982177815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4418604651162852,0.1330049261083744,0.10714285714285714,0.02,0.2,0.04402292509285646,0.0007507507507507507,Generalization,0,0.020463510848126233,0.6896551724137931,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.028105775841451186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.13953488372093403,0.2512315270935961,0.17857142857142855,0.03,0.2,0.04390345036000548,0.003003003003003003,Computer science,0,0.0,0.6206896551724138,0.28571428571428564,0.05555555555555555,0.0,1.0,0.016666666666666666,0.014525134573244171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5348837209302388,0.1330049261083744,0.10714285714285714,0.03,0.2,0.04367855674522715,0.02102102102102102,Latent Dirichlet allocation,0,0.02958579881656805,0.9310344827586207,0.9999999999999998,0.05555555555555555,0.0,1.0,0.016666666666666666,0.03518168472074958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8139534883720927,1.0,1.0,0.12,0.2,0.04289845701896486,0.03678678678678678,Medical genetics,1,0.0,0.6896551724137931,0.28571428571428564,0.2222222222222222,0.1875,1.0,0.09444444444444444,0.08755166371242455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.697674418604656,0.19211822660098524,0.17857142857142855,0.04,0.0,0.042554088671335547,0.03228228228228228,Computer science,1,0.03895463510848127,0.3448275862068965,0.28571428571428564,0.2777777777777778,0.25,1.0,0.016666666666666666,0.0557011736783128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4418604651162852,0.19211822660098524,0.14285714285714285,0.01,0.2,0.04190049160338605,0.0,Emphasis (telecommunications),0,0.0,0.13793103448275862,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.027198175836361783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5813953488372121,0.19211822660098524,0.14285714285714285,0.02,0.0,0.04096226355423274,0.06156156156156156,Reinforcement learning,0,0.03895463510848127,0.2068965517241379,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.038331731717147516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.48837209302325846,0.2561576354679803,0.2857142857142857,0.01,0.0,0.04094117977784727,0.17867867867867868,Econometrics,0,0.06952662721893492,0.3793103448275862,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.03001696507071132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8139534883720927,0.270935960591133,0.21428571428571427,0.19,0.2,0.04015053816339223,0.028528528528528527,Reinforcement learning,0,0.0,0.3448275862068965,0.28571428571428564,0.1111111111111111,0.0,1.0,0.10555555555555556,0.08466739723026656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7906976744186096,0.4827586206896552,0.42857142857142855,0.03,0.2,0.03931772899616627,0.08183183183183183,Structural equation modeling,1,0.03229783037475345,0.5517241379310345,0.28571428571428564,0.05555555555555555,0.0625,1.0,0.022222222222222223,0.07567926799563886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5116279069767486,0.2413793103448276,0.17857142857142855,0.04,0.6000000000000001,0.0390190421640388,0.02702702702702703,Oversampling,1,0.05374753451676529,0.7241379310344828,0.28571428571428564,0.16666666666666666,0.125,1.0,0.06666666666666667,0.030908591916770756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.6744186046511658,0.47783251231527096,0.46428571428571425,0.33,0.4,0.03898741649946061,0.1373873873873874,Interoperability,1,0.043145956607495074,0.1724137931034483,0.28571428571428564,0.4444444444444444,0.1875,1.0,0.2833333333333333,0.04920376353280154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6744186046511658,0.43349753694581283,0.39285714285714285,0.01,0.2,0.03833030546878019,0.028528528528528527,Medicine,0,1.0,0.27586206896551724,0.28571428571428564,0.1111111111111111,0.0,1.0,0.005555555555555556,0.048757476775332084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8372093023255829,0.034482758620689655,0.03571428571428571,0.01,0.0,0.03814757940677281,0.0,Computer science,1,0.0,0.27586206896551724,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.09217903037293021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.418604651162795,0.19211822660098524,0.14285714285714285,0.02,0.0,0.037820780872798054,0.0,Reinforcement learning,0,0.0,0.1724137931034483,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.02405973237032385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.697674418604656,0.49261083743842365,0.46428571428571425,0.11,0.2,0.03743424497239782,0.02027027027027027,Computer science,1,0.0579388560157791,0.44827586206896547,0.28571428571428564,0.3333333333333333,0.3125,1.0,0.07222222222222223,0.05200662932812529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.7441860465116292,0.270935960591133,0.25,0.02,0.0,0.03717421173031038,0.0,Structural equation modeling,1,0.0,0.10344827586206896,0.28571428571428564,0.05555555555555555,0.0625,1.0,0.011111111111111112,0.0611609415424197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6279069767441854,0.10837438423645321,0.07142857142857142,0.0,0.0,0.0370547369974594,0.0,Computer science,0,0.0,0.034482758620689655,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.04142106511095867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.697674418604656,0.3448275862068966,0.3571428571428571,0.02,0.2,0.0368966086745684,0.003003003003003003,Computer science,1,0.04487179487179487,0.6896551724137931,0.28571428571428564,0.2222222222222222,0.1875,1.0,0.011111111111111112,0.0516186641355524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.720930232558139,0.43842364532019706,0.39285714285714285,0.36,0.2,0.03668577091071372,0.08108108108108109,Interim,1,0.03476331360946746,0.4827586206896552,0.28571428571428564,0.1111111111111111,0.125,1.0,0.2,0.055802602486828584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.720930232558139,0.2955665024630542,0.2857142857142857,0.03,0.0,0.035828364004371366,0.1524024024024024,Computer science,1,0.0,0.13793103448275862,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.0,0.05514263903941921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6279069767441854,0.15270935960591134,0.14285714285714285,0.01,0.0,0.03492176161979625,0.0,Computer science,0,0.0,0.034482758620689655,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.040124911705293774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8604651162790731,0.04926108374384237,0.07142857142857142,0.04,0.2,0.03481282877513801,0.028528528528528527,Computer science,0,0.040927021696252466,0.8275862068965517,0.28571428571428564,0.1111111111111111,0.0,1.0,0.022222222222222223,0.09965140339496432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.48837209302325846,0.29064039408866993,0.25,0.01,0.2,0.03421194114815218,0.018018018018018018,Mathematics,1,0.03254437869822485,0.44827586206896547,0.28571428571428564,0.05555555555555555,0.0625,1.0,0.005555555555555556,0.026909186377787622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7906976744186096,0.35960591133004927,0.21428571428571427,0.01,0.2,0.03408192452710847,0.016516516516516516,Group (periodic table),1,0.04585798816568048,0.896551724137931,0.28571428571428564,0.2222222222222222,0.1875,1.0,0.005555555555555556,0.07064163717268813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.48837209302325846,0.4729064039408867,0.3571428571428571,0.01,0.0,0.03386405883779196,0.0,Glossary,0,0.03353057199211046,0.8620689655172414,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.026748523145098617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7441860465116292,0.4827586206896552,0.5,0.1,0.2,0.03377972373225009,0.024024024024024024,Markov chain Monte Carlo,1,0.06434911242603551,0.5862068965517242,0.28571428571428564,0.2777777777777778,0.25,1.0,0.05555555555555556,0.058361506427384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.6744186046511658,0.26108374384236455,0.2857142857142857,0.01,0.2,0.033495092751046285,0.0022522522522522522,Boltzmann machine,0,0.022435897435897436,0.5172413793103449,0.9999999999999998,0.05555555555555555,0.0,0.0,0.005555555555555556,0.045473569939620984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.09302325581395365,0.26108374384236455,0.25,0.02,0.0,0.033308852726307986,0.0,Computer science,1,0.008136094674556213,0.0,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.0,0.01027459130437595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8139534883720927,0.04926108374384237,0.07142857142857142,0.01,0.2,0.03323857347168975,0.02102102102102102,Computer science,0,0.027366863905325445,0.3103448275862069,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.07741247118115557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8604651162790731,0.22167487684729065,0.21428571428571427,0.06,0.4,0.0331577523288788,0.03228228228228228,Pyramid (geometry),1,0.04043392504930967,0.7931034482758621,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.03888888888888889,0.09752816033670053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.48837209302325846,0.17733990147783252,0.17857142857142855,0.03,0.4,0.033048819484220546,0.005255255255255255,Variety (cybernetics),0,0.0,0.1724137931034483,0.28571428571428564,0.05555555555555555,0.0,1.0,0.02777777777777778,0.02637201940788802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2093023255813975,0.3842364532019705,0.39285714285714285,0.03,0.2,0.032767702465747645,0.05630630630630631,Usability,0,0.05350098619329389,0.5172413793103449,0.28571428571428564,0.05555555555555555,0.0,1.0,0.016666666666666666,0.01332860359105578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.09302325581395365,0.17733990147783252,0.14285714285714285,0.05,0.0,0.03263768584470393,0.018018018018018018,Computer science,0,0.020216962524654835,0.5517241379310345,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.010090087471742474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3953488372093048,0.18719211822660098,0.17857142857142855,0.0,0.0,0.03263768584470393,0.0,Control (management),0,0.0,0.10344827586206896,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.02069844161402705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1860465116279073,0.1477832512315271,0.10714285714285714,0.01,0.0,0.03256389262735479,0.0022522522522522522,Mathematics,0,0.0,0.4827586206896552,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.0,0.01255869689404022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6511627906976756,0.28078817733990147,0.3214285714285714,0.02,0.2,0.03238116656534741,0.017267267267267267,Gene expression,0,0.0,0.2068965517241379,0.28571428571428564,0.1111111111111111,0.0,1.0,0.005555555555555556,0.041478600750876976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5116279069767486,0.24630541871921183,0.17857142857142855,0.03,0.0,0.03224060805611095,0.0,Physics,0,0.0004930966469428008,0.41379310344827586,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.027647655722988218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.09302325581395365,0.1625615763546798,0.21428571428571427,0.01,0.2,0.03219141257787819,0.008258258258258258,Resource (disambiguation),0,0.013806706114398423,0.6551724137931035,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.009967406912870997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.27906976744186096,0.1724137931034483,0.17857142857142855,0.01,0.2,0.03157998306269963,0.0,Computer science,0,0.0611439842209073,0.5172413793103449,0.9999999999999998,0.05555555555555555,0.0,0.0,0.005555555555555556,0.015299096046224628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.30232558139535115,0.3793103448275862,0.39285714285714285,0.04,0.0,0.03153078758446688,0.0007507507507507507,Suite,0,0.023175542406311637,0.41379310344827586,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.01615684747823995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.11627906976744384,0.30049261083743845,0.25,0.02,0.2,0.03146050832984865,0.0,Set (abstract data type),0,0.0,0.41379310344827586,0.28571428571428564,0.05555555555555555,0.0,1.0,0.011111111111111112,0.010335778439269213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7674418604651194,0.2413793103448276,0.21428571428571427,0.0,0.0,0.03136211737338314,0.0,Medicine,1,0.007889546351084813,0.44827586206896547,0.28571428571428564,0.16666666666666666,0.125,1.0,0.0,0.061747891109061606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5581395348837219,0.4975369458128079,0.42857142857142855,0.02,0.0,0.03135860341065222,0.03453453453453453,Rationalization (economics),1,0.02391518737672584,0.7931034482758621,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.0,0.030932258638757773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.48837209302325846,0.2512315270935961,0.2857142857142857,1.0,0.2,0.030820967112822797,0.34459459459459457,Human genome,1,0.014546351084812625,0.3793103448275862,0.28571428571428564,0.2222222222222222,0.125,1.0,0.5555555555555556,0.025343125574303876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.02325581395349019,0.11330049261083744,0.10714285714285714,0.02,0.4,0.03070852030543364,0.006006006006006006,RANSAC,1,0.03476331360946746,0.7241379310344828,0.28571428571428564,0.05555555555555555,0.0625,1.0,0.022222222222222223,0.008017462218871318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.09302325581395365,0.21674876847290642,0.17857142857142855,0.01,0.6000000000000001,0.030371179883266153,0.0,Stakeholder,0,0.01676528599605523,0.5517241379310345,0.9999999999999998,0.0,0.0,0.0,0.016666666666666666,0.009467024790859783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7441860465116292,0.4236453201970443,0.42857142857142855,0.16,0.2,0.02978786206993489,0.03228228228228228,Metagenomics,1,0.03328402366863906,0.44827586206896547,0.28571428571428564,0.2222222222222222,0.125,1.0,0.11111111111111112,0.05506941709955733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8604651162790731,0.15763546798029557,0.17857142857142855,0.02,0.0,0.02907101367282898,0.0,Grounded theory,0,0.004437869822485207,0.13793103448275862,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.09228541792319565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.11627906976744384,0.07389162561576355,0.07142857142857142,0.02,0.2,0.02903587404551987,0.0,Canonical form,0,0.051035502958579886,0.6206896551724138,0.9999999999999998,0.05555555555555555,0.0,0.0,0.011111111111111112,0.00965298938682148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,0.21674876847290642,0.21428571428571427,0.02,0.0,0.028842606095319745,0.0,Perception,0,0.03254437869822485,0.3448275862068965,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.005555555555555556,0.007079730834401889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8604651162790731,0.15763546798029557,0.10714285714285714,0.08,0.2,0.028656366070581446,0.025525525525525526,Adversarial system,1,0.03796844181459566,0.10344827586206896,0.28571428571428564,0.05555555555555555,0.0625,1.0,0.044444444444444446,0.09175348017186843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.697674418604656,0.43349753694581283,0.3214285714285714,0.18,0.6000000000000001,0.02848066793403589,0.05855855855855856,Python (programming language),1,0.02909270216962525,0.3793103448275862,0.28571428571428564,0.2777777777777778,0.25,1.0,0.16666666666666669,0.04554561422566969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2325581395348877,0.22167487684729065,0.21428571428571427,0.01,0.2,0.027760305574199076,0.01951951951951952,Mathematics,0,0.044378698224852076,0.2068965517241379,0.28571428571428564,0.1111111111111111,0.0,1.0,0.005555555555555556,0.01246996151536208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7674418604651194,0.49261083743842365,0.46428571428571425,0.03,0.4,0.027373769673798842,0.03528528528528529,Automatic summarization,1,0.04265285996055227,0.41379310344827586,0.28571428571428564,0.2777777777777778,0.1875,1.0,0.03333333333333333,0.05820568502704876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.8139534883720927,0.4975369458128079,0.42857142857142855,0.08,0.4,0.02700831754978407,0.03003003003003003,Systematic review,1,0.03673570019723866,0.5517241379310345,0.28571428571428564,0.6666666666666666,0.6875,1.0,0.05,0.07087307927211961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34883720930233153,0.20689655172413793,0.17857142857142855,0.02,0.2,0.026934524332434928,0.0,Artificial intelligence,1,0.025394477317554242,0.3448275862068965,0.28571428571428564,0.16666666666666666,0.125,1.0,0.016666666666666666,0.01636315545943217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5116279069767486,0.15763546798029557,0.17857142857142855,0.02,0.2,0.02684316130143123,0.0,Computer science,0,0.0,0.3448275862068965,0.28571428571428564,0.05555555555555555,0.0,1.0,0.011111111111111112,0.02505107822498409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6279069767441854,0.19704433497536947,0.17857142857142855,0.01,0.2,0.02682207752504577,0.0045045045045045045,Computer science,0,0.008136094674556213,0.2068965517241379,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.03520294531310667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6511627906976756,0.30049261083743845,0.3214285714285714,0.02,0.2,0.02647770917741646,0.03678678678678678,Gene co-expression network,1,0.0650887573964497,0.7931034482758621,0.28571428571428564,0.16666666666666666,0.125,1.0,0.011111111111111112,0.03769192523295429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5348837209302388,0.1330049261083744,0.10714285714285714,1.0,0.2,0.02640391596006733,0.0533033033033033,Range (aeronautics),1,0.0,0.41379310344827586,0.28571428571428564,0.4444444444444444,0.375,1.0,0.5777777777777778,0.026509962587469488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.48837209302325846,0.15763546798029557,0.14285714285714285,0.33,0.0,0.026101715165208955,0.005255255255255255,Ecology,0,0.0,0.24137931034482757,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.023163623336916662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2325581395348877,0.21182266009852216,0.17857142857142855,0.01,0.0,0.02607008950063075,0.0,Qualitative research,0,0.0,0.8275862068965517,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.01192788088318327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5581395348837219,0.5566502463054187,0.5357142857142857,0.02,0.2,0.02590844721500883,0.02927927927927928,Computer science,1,0.0,0.4827586206896552,0.28571428571428564,0.2222222222222222,0.125,1.0,0.011111111111111112,0.0280719662386126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7906976744186096,0.458128078817734,0.3571428571428571,0.07,0.0,0.02581357022127423,0.023273273273273273,Machine translation,1,0.0071499013806706115,0.44827586206896547,0.28571428571428564,0.2222222222222222,0.1875,1.0,0.02777777777777778,0.06268623762476663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.7906976744186096,0.4729064039408867,0.39285714285714285,0.04,0.6000000000000001,0.02579951437035058,0.026276276276276277,Tree (set theory),1,0.039694280078895465,0.6551724137931035,0.28571428571428564,0.2222222222222222,0.1875,1.0,0.05555555555555556,0.06267271378363118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2093023255813975,0.4039408866995074,0.42857142857142855,0.01,0.2,0.025535967165532233,0.0503003003003003,Hidden Markov model,0,0.039694280078895465,0.7241379310344828,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.011071949667536987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
