Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-11-08,1733.138,133.168,344603.56,7350.8,1114.0,3271.0,6069.0
2008-11-09,2578.538,210.946,343373.86,10974.2,6301.0,661.0,14348.0
2008-11-10,2091.88,155.49,343661.32,8858.6,1023.0,355.0,10285.0
2008-11-11,2455.95,128.08,345425.32,10344.0,2475.0,2288.0,14651.0
2008-11-12,2186.494,158.816,345676.45,9129.4,1066.0,2712.0,9430.0
2008-11-13,1238.46,125.424,347901.01,5223.2,0.0,338.0,6315.0
2008-11-14,1621.738,127.894,347071.42,6848.0,2092.0,325.0,9929.0
2008-11-15,3031.628,165.16,343633.13,12907.0,3952.0,3799.0,15635.0
2008-11-16,2365.432,163.13,346311.56,9963.4,4791.0,1829.0,8945.0
2008-11-17,1523.636,118.874,347234.3,6353.4,0.0,378.0,10590.0
2008-11-18,1749.05,139.282,345458.94,7404.2,1079.0,369.0,11204.0
2008-11-19,1840.238,166.452,346377.05,7794.6,1737.0,3026.0,8704.0
2008-11-20,1692.336,121.19200000000001,345338.09,7177.6,1034.0,347.0,7732.0
2008-11-21,1673.93,127.554,345496.8,7123.0,1039.0,348.0,10396.0
2008-11-22,1711.368,124.868,345213.81,7271.4,1093.0,882.0,8320.0
2008-11-23,3405.324,206.944,344136.08,14463.6,3631.0,8823.0,10272.0
2008-11-24,3212.998,121.618,346117.66,13371.0,1063.0,510.0,13378.0
2008-11-25,2702.85,150.564,346940.07,11266.4,3010.0,345.0,10471.0
2008-11-26,1515.954,119.996,349057.29,6273.2,909.0,304.0,10002.0
2008-11-27,2362.218,126.218,347673.62,9851.2,2491.0,330.0,12440.0
2008-11-28,1885.964,128.426,350015.78,7789.8,1113.0,295.0,11361.0
2008-11-29,2434.668,166.51,347386.69,10157.2,5268.0,2392.0,12386.0
2008-11-30,2401.388,170.904,349019.37,10016.0,1161.0,3481.0,11474.0
2008-12-01,1616.538,118.678,350562.01,6852.2,1085.0,309.0,9013.0
2008-12-02,1793.444,145.908,350466.29,7509.8,0.0,304.0,11343.0
2008-12-03,1755.164,124.722,350472.57,7300.2,1137.0,302.0,9664.0
2008-12-04,1738.638,113.99,350586.92,7234.2,1085.0,281.0,11314.0
2008-12-05,2058.618,120.026,349885.31,8593.4,831.0,310.0,9852.0
2008-12-06,2523.836,188.144,347236.65,10596.0,4005.0,5749.0,9048.0
2008-12-07,2466.74,180.224,348823.5,10306.6,3294.0,310.0,13627.0
2008-12-08,1868.636,120.782,350973.53,7751.8,1117.0,296.0,13256.0
2008-12-09,2003.144,132.516,350720.14,8291.0,1985.0,2553.0,12886.0
2008-12-10,2111.02,137.006,333596.17,8726.2,1128.0,4144.0,10889.0
2008-12-11,1432.522,114.916,350522.44,5935.6,1160.0,273.0,7979.0
2008-12-12,1815.5339999999999,139.342,349981.95,7519.2,1157.0,255.0,12154.0
2008-12-13,1825.574,163.278,347815.51,7663.4,2186.0,261.0,9271.0
2008-12-14,2002.12,164.014,347936.83,8469.4,3742.0,2497.0,5415.0
2008-12-15,1795.45,113.744,349976.45,7475.0,1178.0,252.0,9668.0
2008-12-16,1797.09,114.598,351187.06,7477.4,0.0,253.0,11334.0
2008-12-17,2098.786,136.216,350371.46,8755.6,4251.0,284.0,10813.0
2008-12-18,1736.94,118.07,349717.05,7184.6,1125.0,258.0,11293.0
2008-12-19,1882.112,132.154,348287.29,7891.4,1538.0,296.0,11773.0
2008-12-20,2242.502,160.69,349052.47,9353.2,1132.0,6479.0,12819.0
2008-12-21,2643.61,135.072,348076.92,11034.2,1099.0,9189.0,14816.0
2008-12-22,2015.808,124.87,348284.87,8434.2,2157.0,391.0,10433.0
2008-12-23,1798.088,151.08,348149.59,7561.0,2666.0,2115.0,8326.0
2008-12-24,1269.638,115.318,351303.3,5232.4,0.0,364.0,9981.0
2008-12-25,1061.118,116.882,350255.61,4375.6,0.0,285.0,3598.0
2008-12-26,1223.732,124.222,351869.27,5041.0,1121.0,279.0,7796.0
2008-12-27,2972.164,118.132,350369.13,12141.8,0.0,244.0,12209.0
2008-12-28,1570.642,112.248,352166.95,6364.8,1953.0,217.0,5291.0
2008-12-29,555.278,91.638,352734.85,2273.6,0.0,218.0,2480.0
2008-12-30,1195.238,113.206,352278.96,4898.6,0.0,245.0,7145.0
2008-12-31,1964.188,129.272,350347.13,8190.2,2975.0,246.0,11860.0
2009-01-01,1406.692,112.668,349683.93,5975.8,765.0,3845.0,2803.0
2009-01-02,2327.51,204.73,349495.04,9702.4,2417.0,6018.0,11841.0
2009-01-03,1913.496,174.912,350901.3,7964.4,6440.0,328.0,10439.0
2009-01-04,1939.994,167.338,352544.3,8111.8,1457.0,5251.0,3245.0
2009-01-05,1604.0,128.938,352556.32,6676.2,1247.0,322.0,8650.0
2009-01-06,1689.862,115.556,352933.44,6961.0,0.0,254.0,12462.0
2009-01-07,2080.272,141.504,354298.52,8563.4,2687.0,3820.0,9979.0
2009-01-08,1633.27,124.374,353305.06,6797.8,2773.0,299.0,10075.0
2009-01-09,1788.702,115.572,352256.27,7462.2,1802.0,272.0,9285.0
2009-01-10,2102.948,161.734,351533.5,8768.0,2828.0,4288.0,12539.0
2009-01-11,1975.988,143.24,353565.43,8301.2,4521.0,5301.0,5887.0
2009-01-12,1589.278,112.428,353558.98,6500.0,0.0,261.0,12147.0
2009-01-13,2182.6,134.142,352020.01,9006.2,1140.0,329.0,16194.0
2009-01-14,1776.282,120.66,351992.98,7339.2,2277.0,332.0,10301.0
2009-01-15,1564.068,115.546,349950.64,6509.6,2731.0,390.0,9561.0
2009-01-16,2766.554,179.92,349299.32,11578.4,5811.0,3158.0,15220.0
2009-01-17,3317.82,164.544,347949.42,13793.6,2477.0,3154.0,15322.0
2009-01-18,3154.194,209.84,349407.48,13201.4,5649.0,6701.0,12727.0
2009-01-19,1699.866,119.274,350101.69,7091.2,1118.0,376.0,10279.0
2009-01-20,1738.028,133.88,350495.79,7170.8,0.0,282.0,13727.0
2009-01-21,1739.434,128.044,351511.47,7189.8,1148.0,2159.0,9830.0
2009-01-22,1237.356,115.6,351369.15,5169.6,0.0,341.0,8246.0
2009-01-23,1910.536,126.298,349587.29,7964.4,2078.0,295.0,12146.0
2009-01-24,2200.77,169.974,350281.09,9203.2,5096.0,4492.0,8322.0
2009-01-25,2843.664,147.766,349263.35,11738.0,3971.0,5960.0,11213.0
2009-01-26,1674.472,113.276,350208.39,6961.6,1121.0,348.0,9821.0
2009-01-27,1425.03,135.636,351270.15,6001.8,896.0,278.0,6608.0
2009-01-28,2721.734,116.02,349966.4,11276.6,2301.0,6949.0,14285.0
2009-01-29,1573.698,104.306,350442.5,6527.0,0.0,294.0,8996.0
2009-01-30,2059.038,120.094,351777.36,8521.8,1622.0,280.0,12147.0
2009-01-31,3312.852,238.712,349158.79,13871.8,8278.0,6575.0,15309.0
2009-02-01,1807.46,149.582,343160.33,7564.8,3330.0,622.0,7494.0
2009-02-02,1603.3,106.588,352619.75,6596.8,1159.0,232.0,10915.0
2009-02-03,1868.39,123.01,351795.92,7695.2,703.0,878.0,14984.0
2009-02-04,2460.924,151.604,352348.84,10139.6,871.0,6961.0,15960.0
2009-02-05,1649.088,122.188,351151.29,6858.0,1104.0,264.0,12987.0
2009-02-06,2048.396,126.872,350336.06,8527.2,1165.0,273.0,11716.0
2009-02-07,3131.536,184.644,348553.33,13076.6,6822.0,4483.0,17873.0
2009-02-08,2182.866,134.02,350430.58,9114.6,5341.0,259.0,15174.0
2009-02-09,1706.638,134.608,350383.66,7150.4,1063.0,228.0,9375.0
2009-02-10,1943.8220000000001,115.832,350147.19,8041.2,1128.0,263.0,12339.0
2009-02-11,2639.39,239.362,348620.49,11133.0,2985.0,10477.0,12195.0
2009-02-12,1968.66,119.284,349792.6,8183.0,1109.0,299.0,17724.0
2009-02-13,1690.022,109.186,348038.4,7044.2,1100.0,254.0,11554.0
2009-02-14,2332.594,118.768,347929.95,9677.0,2280.0,3256.0,18509.0
2009-02-15,1586.032,114.022,349695.27,6482.0,2465.0,226.0,5234.0
2009-02-16,1318.994,111.806,348685.93,5512.6,0.0,261.0,7037.0
2009-02-17,781.698,112.69,343042.77,3255.2,0.0,266.0,3925.0
2009-02-18,826.45,113.06400000000001,348812.78,3392.4,0.0,297.0,5471.0
2009-02-19,737.268,99.378,347831.41,3040.6,1046.0,262.0,1796.0
2009-02-20,1880.736,147.036,345874.62,7970.4,2897.0,293.0,8768.0
2009-02-21,1316.184,155.40200000000002,346974.25,5481.6,2111.0,262.0,3983.0
2009-02-22,2238.478,175.828,347495.48,9410.0,3816.0,8576.0,7133.0
2009-02-23,2733.656,129.8,347386.87,11337.2,1212.0,3744.0,12471.0
2009-02-24,1783.144,123.346,346878.61,7441.4,0.0,1602.0,14512.0
2009-02-25,1169.844,113.07,347330.83,4914.0,1092.0,274.0,7359.0
2009-02-26,1156.852,112.6,346654.61,4842.8,0.0,268.0,6841.0
2009-02-27,2028.918,202.116,346990.59,8501.0,1154.0,246.0,14831.0
2009-02-28,1630.75,212.588,349052.08,6961.4,1145.0,5358.0,8006.0
2009-03-01,2467.626,189.112,348438.42,10392.0,11178.0,2740.0,8834.0
2009-03-02,1477.442,135.364,348828.26,6337.6,1560.0,310.0,6684.0
2009-03-03,1848.952,127.904,349772.19,7699.8,1159.0,268.0,13024.0
2009-03-04,1842.13,129.434,349033.66,7772.0,2214.0,2570.0,8393.0
2009-03-05,1441.812,112.462,348018.63,6124.8,0.0,271.0,9094.0
2009-03-06,1783.474,128.956,346742.37,7579.6,1144.0,265.0,12056.0
2009-03-07,1696.466,149.866,349159.17,7107.8,1055.0,811.0,12113.0
2009-03-08,2357.166,194.186,348710.1,9909.8,7253.0,5260.0,12691.0
2009-03-09,1685.556,136.04,349174.52,7062.4,2001.0,369.0,10336.0
2009-03-10,1836.21,114.902,348232.95,7690.6,0.0,281.0,11610.0
2009-03-11,2405.904,137.244,348222.49,10119.8,3476.0,7288.0,10737.0
2009-03-12,1887.26,134.772,348477.73,7859.4,0.0,364.0,13655.0
2009-03-13,1445.52,138.684,349570.52,6006.8,1082.0,311.0,10466.0
2009-03-14,2149.028,155.25,348737.48,8908.0,2196.0,280.0,18036.0
2009-03-15,1942.062,177.752,348150.4,8202.6,3478.0,5152.0,8353.0
2009-03-16,1334.732,119.258,348830.71,5537.4,0.0,306.0,9273.0
2009-03-17,1931.91,234.992,348417.25,8135.0,1110.0,3952.0,12320.0
2009-03-18,1450.68,121.906,349690.49,6020.8,1123.0,375.0,12101.0
2009-03-19,1191.532,116.412,349597.84,4931.8,0.0,314.0,9458.0
2009-03-20,1463.906,130.038,349799.74,6073.6,1083.0,308.0,10618.0
2009-03-21,1930.022,197.656,349319.12,8167.4,5420.0,682.0,10266.0
2009-03-22,1689.17,130.28,347799.76,7128.8,2017.0,3778.0,9015.0
2009-03-23,1296.45,120.122,348557.26,5456.8,1078.0,310.0,5999.0
2009-03-24,1661.712,146.836,349177.1,7047.8,1710.0,352.0,10149.0
2009-03-25,1838.7740000000001,194.036,350082.81,7708.4,2780.0,3315.0,10287.0
2009-03-26,1211.004,119.75,349827.49,5042.4,0.0,312.0,8596.0
2009-03-27,1713.926,181.074,349385.25,7221.8,1103.0,526.0,9947.0
2009-03-28,2260.976,276.7,348675.29,9508.8,4527.0,327.0,12225.0
2009-03-29,2216.65,137.094,349269.94,9242.4,1611.0,4024.0,9502.0
2009-03-30,1477.452,131.324,349529.07,6198.8,1085.0,295.0,9901.0
2009-03-31,1823.482,137.988,348721.78,7645.0,2202.0,2711.0,12958.0
2009-04-01,1641.14,143.048,349784.69,6923.4,2807.0,2364.0,7309.0
2009-04-02,1644.334,124.762,348825.08,6856.4,1128.0,324.0,13500.0
2009-04-03,1363.26,132.598,348209.12,5735.4,0.0,326.0,8556.0
2009-04-04,2191.232,199.728,347688.94,9211.0,2699.0,4172.0,16251.0
2009-04-05,1375.716,183.012,348931.74,5921.4,3832.0,357.0,6503.0
2009-04-06,1452.634,131.54,348913.65,6084.8,799.0,333.0,10141.0
2009-04-07,1440.092,152.732,348464.76,6093.0,1103.0,338.0,9121.0
2009-04-08,1534.6,161.35,348854.01,6520.2,2131.0,2827.0,7968.0
2009-04-09,1890.472,176.936,348907.43,7869.0,2682.0,366.0,13482.0
2009-04-10,1842.114,165.792,348529.66,7674.0,2057.0,2822.0,13828.0
2009-04-11,2462.446,253.666,346995.73,10332.4,3661.0,4286.0,18233.0
2009-04-12,2141.012,281.67,346180.75,9119.2,7498.0,1504.0,12470.0
2009-04-13,1598.624,199.44,346747.02,6813.0,1006.0,5648.0,6209.0
2009-04-14,1501.538,188.58,347748.95,6386.4,888.0,2341.0,9478.0
2009-04-15,1216.062,190.886,347501.82,5199.8,1880.0,463.0,5278.0
2009-04-16,1564.524,179.016,346285.5,6658.8,2896.0,397.0,9809.0
2009-04-17,2042.81,171.198,347511.93,8592.4,0.0,5224.0,7655.0
2009-04-18,1512.266,146.958,347106.6,6376.4,1028.0,2613.0,10699.0
2009-04-19,1286.468,153.604,349428.29,5397.8,2201.0,376.0,8088.0
2009-04-20,1486.51,169.502,348342.56,6240.0,0.0,2644.0,10476.0
2009-04-21,1894.598,182.732,346533.79,7970.8,1925.0,375.0,7380.0
2009-04-22,1496.198,203.908,347435.79,6296.8,1024.0,1203.0,13265.0
2009-04-23,1141.46,175.454,347752.28,4899.2,1068.0,395.0,5511.0
2009-04-24,1194.048,180.82,348177.72,5083.0,0.0,383.0,9677.0
2009-04-25,2022.284,235.592,346332.0,8548.0,2007.0,3901.0,13225.0
2009-04-26,1781.626,229.618,348285.49,7548.6,3053.0,3017.0,10561.0
2009-04-27,1351.628,160.408,347041.77,5766.0,995.0,376.0,7021.0
2009-04-28,1706.386,160.366,348465.78,7285.0,2068.0,371.0,11469.0
2009-04-29,1664.68,141.616,348748.62,6996.2,1043.0,2492.0,9372.0
2009-04-30,1834.762,138.056,348342.24,7666.4,1027.0,363.0,15305.0
2009-05-01,1512.802,190.462,347433.25,6370.8,1067.0,1052.0,11709.0
2009-05-02,1393.91,179.62,348311.38,5871.6,1430.0,374.0,9760.0
2009-05-03,1608.878,179.698,348575.52,6857.2,3207.0,2593.0,7226.0
2009-05-04,1667.882,146.056,347666.73,6971.6,1007.0,411.0,11374.0
2009-05-05,1731.474,141.914,346778.63,7282.4,1049.0,5539.0,10166.0
2009-05-06,1349.902,146.37800000000001,346891.27,5716.4,1038.0,1797.0,9058.0
2009-05-07,1012.648,135.008,347289.86,4280.8,0.0,374.0,7992.0
2009-05-08,1857.156,154.882,346787.73,7801.6,2226.0,848.0,15426.0
2009-05-09,1261.352,182.984,347866.89,5420.8,2090.0,382.0,6605.0
2009-05-10,1966.552,204.898,346902.43,8409.4,4300.0,6670.0,8692.0
2009-05-11,1517.176,158.44,345961.91,6380.6,1035.0,457.0,11009.0
2009-05-12,1625.956,150.022,346142.56,6867.2,0.0,2713.0,11335.0
2009-05-13,1246.398,171.566,346515.81,5338.6,1419.0,553.0,7127.0
2009-05-14,1606.984,151.91,345685.71,6920.2,0.0,4065.0,11499.0
2009-05-15,1422.226,140.546,346978.37,6023.2,1382.0,494.0,12195.0
2009-05-16,2007.378,186.502,345583.81,8475.0,1705.0,4820.0,12265.0
2009-05-17,1543.764,226.46,346033.05,6631.8,2555.0,1926.0,7168.0
2009-05-18,1209.906,154.56,346980.49,5066.2,763.0,374.0,8971.0
2009-05-19,1617.344,188.884,347029.83,6770.2,3253.0,792.0,10981.0
2009-05-20,1307.162,182.382,347500.38,5528.8,1061.0,1889.0,9470.0
2009-05-21,1575.15,212.396,347067.51,6636.2,1553.0,1278.0,12563.0
2009-05-22,1074.806,237.242,348431.81,4609.4,982.0,1207.0,8078.0
2009-05-23,1530.598,193.25,346418.52,6472.0,480.0,1844.0,12579.0
2009-05-24,1287.786,177.2,348505.87,5429.6,45.0,446.0,10256.0
2009-05-25,1354.096,183.162,343340.5,5762.6,920.0,966.0,9930.0
2009-05-26,1337.674,126.172,333068.63,5812.2,1191.0,860.0,10100.0
2009-05-27,1544.292,124.902,332845.88,6729.8,1052.0,2355.0,11076.0
2009-05-28,1179.736,128.786,336531.4,5058.6,1502.0,421.0,9049.0
2009-05-29,1242.846,147.15,347844.53,5232.2,1005.0,434.0,10112.0
2009-05-30,1659.106,233.688,347275.31,7060.4,2787.0,1707.0,11557.0
2009-05-31,956.89,200.616,347696.85,4156.8,1466.0,458.0,5720.0
2009-06-01,1443.26,229.876,347521.14,6208.2,2789.0,461.0,11361.0
2009-06-02,1090.638,223.696,347947.63,4849.6,0.0,506.0,7892.0
2009-06-03,1356.578,200.926,346184.53,5870.4,940.0,1370.0,11577.0
2009-06-04,1035.66,164.662,345614.69,4440.2,1906.0,455.0,6905.0
2009-06-05,1230.36,156.95,345403.02,5256.0,0.0,456.0,12515.0
2009-06-06,1475.45,233.496,346437.85,6356.6,1769.0,2732.0,10611.0
2009-06-07,1207.392,218.93,347066.73,5225.6,2077.0,1641.0,6034.0
2009-06-08,1178.776,129.36,345693.21,5100.6,1024.0,432.0,8551.0
2009-06-09,1332.85,154.396,346929.86,5699.2,1000.0,414.0,10695.0
2009-06-10,1602.996,159.208,346631.16,6816.8,1032.0,4745.0,9889.0
2009-06-11,1300.65,159.932,347293.52,5548.8,0.0,472.0,10610.0
2009-06-12,1101.732,152.704,346949.77,4703.0,1009.0,460.0,7137.0
2009-06-13,14.218,3.918,7315.58,60.2,0.0,5.0,79.0
2009-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-15,771.908,153.828,237071.21,3332.6,916.0,348.0,5662.0
2009-06-16,1508.792,212.188,346796.9,6458.2,2983.0,1221.0,13691.0
2009-06-17,988.016,192.86,347465.53,4260.8,975.0,611.0,7193.0
2009-06-18,1165.7,165.954,347466.56,4906.8,0.0,461.0,11223.0
2009-06-19,1086.866,164.26,347497.32,4620.2,969.0,475.0,7737.0
2009-06-20,1107.1,179.056,347737.8,4679.2,0.0,2657.0,9159.0
2009-06-21,855.142,161.526,347452.93,3646.4,1039.0,412.0,6002.0
2009-06-22,1094.098,162.124,347331.3,4634.0,0.0,449.0,11148.0
2009-06-23,1039.214,163.872,347347.1,4428.2,1010.0,1261.0,8186.0
2009-06-24,1534.874,194.322,346373.54,6503.2,3059.0,1239.0,14275.0
2009-06-25,771.362,183.966,347296.25,3332.0,0.0,495.0,6224.0
2009-06-26,1277.322,238.86599999999999,346378.71,5531.0,1826.0,538.0,9952.0
2009-06-27,1709.052,271.624,348212.37,7240.6,2663.0,2432.0,13468.0
2009-06-28,1059.394,277.824,348247.34,4621.0,0.0,1421.0,6742.0
2009-06-29,1010.134,236.026,348327.11,4358.0,1794.0,598.0,6462.0
2009-06-30,1192.446,283.15,348398.79,5244.8,582.0,1034.0,8989.0
2009-07-01,1218.342,265.742,348205.39,5251.6,989.0,590.0,9747.0
2009-07-02,1242.578,276.318,348432.11,5349.6,637.0,603.0,8032.0
2009-07-03,864.148,245.996,348369.62,3794.6,856.0,642.0,7371.0
2009-07-04,1238.568,373.902,347252.35,5535.6,2084.0,2329.0,6791.0
2009-07-05,1410.736,383.148,347680.19,6206.8,3215.0,1438.0,8014.0
2009-07-06,954.26,270.972,348139.4,4178.6,429.0,755.0,7142.0
2009-07-07,1110.136,256.638,347963.05,4901.4,1292.0,3619.0,5704.0
2009-07-08,1234.4,221.196,347909.4,5315.0,0.0,3514.0,9308.0
2009-07-09,846.252,194.65200000000002,349331.22,3761.0,0.0,656.0,4783.0
2009-07-10,1187.118,217.23,347866.21,5055.4,988.0,2624.0,7492.0
2009-07-11,993.968,249.472,348789.3,4346.2,981.0,683.0,7756.0
2009-07-12,513.478,191.48,348919.11,2305.4,0.0,589.0,4060.0
2009-07-13,496.746,196.526,349268.42,2250.0,0.0,594.0,3881.0
2009-07-14,911.43,266.574,348775.76,4054.0,2303.0,618.0,6155.0
2009-07-15,718.074,189.692,348374.73,3121.2,878.0,932.0,5820.0
2009-07-16,599.554,259.326,348648.45,2701.6,0.0,1724.0,3902.0
2009-07-17,731.808,179.13400000000001,347896.25,3161.2,0.0,626.0,6670.0
2009-07-18,966.41,218.338,348489.04,4154.2,0.0,663.0,5389.0
2009-07-19,1203.644,259.25,348547.11,5077.2,0.0,598.0,5058.0
2009-07-20,662.486,217.864,348252.28,2949.0,914.0,784.0,4948.0
2009-07-21,813.7620000000001,266.7,349232.94,3600.8,0.0,981.0,7795.0
2009-07-22,739.532,238.48,348594.36,3258.0,0.0,681.0,3965.0
2009-07-23,1030.0,218.91,348398.38,4396.0,926.0,622.0,9064.0
2009-07-24,561.738,208.536,348121.19,2529.4,0.0,630.0,4128.0
2009-07-25,536.688,195.46,348619.78,2422.4,0.0,577.0,3716.0
2009-07-26,543.016,239.798,349426.66,2473.0,0.0,1019.0,3799.0
2009-07-27,688.566,321.95,349240.45,3142.2000000000003,0.0,2062.0,5202.0
2009-07-28,902.85,252.766,348798.83,3986.0,0.0,4899.0,4353.0
2009-07-29,902.0,185.468,347760.68,3904.4,869.0,749.0,7549.0
2009-07-30,792.326,198.206,349112.18,3471.4,0.0,2304.0,4040.0
2009-07-31,975.83,228.246,348294.33,4323.2,865.0,3423.0,6302.0
2009-08-01,706.966,242.662,347764.33,3178.6,0.0,844.0,6248.0
2009-08-02,489.724,205.492,346955.9,2258.6,0.0,637.0,3539.0
2009-08-03,500.298,197.3,348364.9,2254.4,0.0,605.0,3811.0
2009-08-04,508.892,196.38,348878.14,2317.6,0.0,607.0,3871.0
2009-08-05,518.652,207.894,348922.91,2368.0,0.0,620.0,4042.0
2009-08-06,532.672,214.786,347369.4,2415.4,0.0,659.0,4193.0
2009-08-07,539.296,221.29,347555.23,2442.0,0.0,668.0,4232.0
2009-08-08,526.472,214.068,348087.02,2390.0,0.0,646.0,4093.0
2009-08-09,998.234,284.326,348551.16,4402.4,1984.0,2380.0,5154.0
2009-08-10,1069.358,298.248,347081.04,4719.0,0.0,3719.0,6012.0
2009-08-11,950.954,307.45,348251.75,4246.2,857.0,1467.0,6577.0
2009-08-12,824.436,272.552,348203.92,3678.2,912.0,689.0,4991.0
2009-08-13,606.842,113.586,132279.3,2625.4,1215.0,3702.0,1709.0
2009-08-14,748.676,241.328,347298.59,3287.8,429.0,850.0,4647.0
2009-08-15,1514.062,384.762,346890.74,6632.4,3437.0,1852.0,8922.0
2009-08-16,1217.712,409.052,346350.02,5464.0,1604.0,1094.0,5691.0
2009-08-17,785.908,251.462,347357.44,3480.6,1.0,813.0,6261.0
2009-08-18,1080.598,246.724,346790.14,4691.8,2306.0,1440.0,6324.0
2009-08-19,880.742,262.99399999999997,347819.86,3925.4,896.0,812.0,6044.0
2009-08-20,775.722,260.89,347163.29,3489.6,0.0,883.0,6138.0
2009-08-21,1161.746,262.362,346480.93,5044.8,3043.0,887.0,7527.0
2009-08-22,1548.738,417.834,347217.46,6855.4,4544.0,3203.0,8549.0
2009-08-23,1066.708,371.828,347839.88,4795.8,949.0,819.0,6994.0
2009-08-24,1252.254,285.104,347134.37,5431.4,2279.0,737.0,8247.0
2009-08-25,943.61,276.826,347774.2,4160.4,1140.0,755.0,6291.0
2009-08-26,1136.546,269.214,348159.54,4943.2,2131.0,1516.0,7860.0
2009-08-27,749.466,251.206,347958.9,3337.4,0.0,664.0,4283.0
2009-08-28,1118.842,246.89000000000001,346859.19,4856.0,1778.0,1125.0,7485.0
2009-08-29,1388.414,315.52,347004.47,6024.2,905.0,1483.0,11707.0
2009-08-30,1668.342,294.084,347157.01,7171.6,2653.0,1363.0,10648.0
2009-08-31,1265.522,219.318,343789.78,5504.2,960.0,678.0,9974.0
2009-09-01,980.536,217.072,347358.39,4311.4,0.0,697.0,6073.0
2009-09-02,1222.814,207.858,348217.59,5239.0,947.0,659.0,9921.0
2009-09-03,1251.188,213.438,347515.3,5417.4,3319.0,3099.0,5011.0
2009-09-04,1024.388,181.064,348498.54,4401.0,0.0,636.0,8095.0
2009-09-05,1513.866,270.068,346838.8,6524.4,2988.0,2248.0,10433.0
2009-09-06,1228.63,220.532,348278.86,5277.8,995.0,588.0,9031.0
2009-09-07,1221.458,201.492,348064.73,5241.0,2196.0,577.0,8299.0
2009-09-08,1086.254,200.204,347546.31,4643.0,1002.0,577.0,8533.0
2009-09-09,1521.344,223.572,347484.25,6467.4,964.0,3832.0,10671.0
2009-09-10,1112.354,202.392,347369.69,4765.2,928.0,600.0,6508.0
2009-09-11,1214.146,183.37800000000001,347255.99,5134.4,0.0,631.0,11693.0
2009-09-12,2064.358,325.196,346618.15,8845.2,9583.0,1202.0,12601.0
2009-09-13,1570.302,271.192,345719.74,6746.2,4146.0,612.0,10170.0
2009-09-14,1574.858,239.666,347726.82,6706.8,2843.0,603.0,9091.0
2009-09-15,1456.806,184.276,347029.03,6170.4,1769.0,560.0,8644.0
2009-09-16,1743.162,197.746,345933.06,7415.6,1035.0,3470.0,13384.0
2009-09-17,1223.426,167.282,347559.34,5199.6,0.0,563.0,9710.0
2009-09-18,1374.032,169.212,347182.85,5815.6,1993.0,652.0,9151.0
2009-09-19,2135.71,263.492,346109.78,9013.6,1607.0,4050.0,14845.0
2009-09-20,2035.328,295.694,347465.44,8674.6,4532.0,2466.0,11935.0
2009-09-21,1417.868,214.166,347403.87,6049.8,921.0,604.0,10844.0
2009-09-22,1246.536,207.256,347302.12,5326.8,937.0,597.0,8502.0
2009-09-23,1636.61,235.964,346675.11,6947.6,2085.0,978.0,12884.0
2009-09-24,1426.258,224.076,346157.62,6098.4,1051.0,621.0,10374.0
2009-09-25,1161.016,207.89600000000002,347649.01,5016.4,0.0,594.0,9694.0
2009-09-26,1556.254,288.042,347297.05,6602.8,1943.0,571.0,14581.0
2009-09-27,1410.472,230.484,347359.4,6048.8,1817.0,4571.0,8554.0
2009-09-28,1299.456,193.198,348085.93,5465.4,0.0,603.0,10797.0
2009-09-29,1146.398,199.87800000000001,346892.18,4887.2,1031.0,603.0,7322.0
2009-09-30,1772.736,212.276,346208.57,7524.4,970.0,8080.0,9196.0
2009-10-01,1287.252,185.416,347802.51,5452.8,950.0,602.0,9433.0
2009-10-02,1152.668,183.156,346692.79,4876.0,0.0,570.0,10142.0
2009-10-03,1716.74,255.39600000000002,346516.35,7272.6,3644.0,920.0,14480.0
2009-10-04,1621.106,225.21,346606.36,6933.8,3189.0,3499.0,8980.0
2009-10-05,1275.522,161.54,347357.55,5326.0,984.0,542.0,7983.0
2009-10-06,1428.448,179.276,347299.27,6006.2,1.0,543.0,8806.0
2009-10-07,1821.834,207.422,347345.22,7688.2,734.0,4334.0,9908.0
2009-10-08,1577.166,186.614,347140.48,6600.8,2091.0,619.0,11568.0
2009-10-09,1351.862,188.418,346766.62,5693.2,0.0,559.0,10718.0
2009-10-10,2012.756,255.622,345256.41,8535.2,4510.0,570.0,14811.0
2009-10-11,1938.284,268.614,346293.98,8269.8,4111.0,6454.0,8648.0
2009-10-12,1351.604,157.714,345922.31,5714.8,997.0,515.0,9420.0
2009-10-13,1449.1,165.392,345956.09,6119.6,983.0,530.0,9530.0
2009-10-14,1711.224,175.09,345253.63,7206.6,2001.0,3131.0,10013.0
2009-10-15,1489.9759999999999,139.632,347215.87,6227.0,1629.0,463.0,9641.0
2009-10-16,1516.86,145.38400000000001,345954.24,6357.8,0.0,482.0,11136.0
2009-10-17,2742.08,261.152,344002.41,11585.6,5490.0,4364.0,18326.0
2009-10-18,1556.164,142.644,346681.21,6480.8,712.0,499.0,11144.0
2009-10-19,1369.108,134.358,348854.75,5692.4,1104.0,457.0,8227.0
2009-10-20,1722.808,151.558,349239.61,7164.0,760.0,450.0,11005.0
2009-10-21,1969.506,192.17,348922.1,8227.2,2031.0,5916.0,8569.0
